"id","comment_text","NOT","HOF"
hasoc_english_324122,"Hahaha nice joke Iyre sir..",1,0
hasoc_english_324123,"Finally this guy opened his mouth with a foul smell.",0,1
hasoc_english_324124,"It is already creating disturbances my frenz. All the reservations should be brought down. If any such reservations are applicable, it should be based purely on economic grounds. JAI HIND",0,1
hasoc_english_324125,"Dr. Raghu Ram Rajan was defenitely an intellectual and genius. That is the reason he became Indias RBI governor. But when it comes to performance, I think, he could not deliver what India expected of him. He took charge as RBI givernor when India was on a take off line. But the governor failed to press the accelerator . I think he was rather keeping his feet on the brake.   All genius are negatively oriented.",0,1
hasoc_english_324126,"Senseless animal cruelty under the garb of tradition.",1,0
hasoc_english_324127,"As far as the point is concerned .. any thief can enter in ur country from LoC n attack on u n kill BsF jawan  .. wow .. isnt it somethng amazing..  so u can say pakistan also did a surgical strike bt with evidence.. ri8 ??",0,1
hasoc_english_324128,"Motherhood is instinctive. Allah says in Quran "Your wives are a tilth for you". Only Islam gives women their rights. All other "isms" exploit them for consumerism.    Secular govts promote feminism so they can tax both the genders and control the children.",0,1
hasoc_english_324129,"Anyone who think EVM is tampered please don't caste there vote what more can we say, in our colony people are so obsessed of this so called AAP that our mla from AAP was asked not to come in our colony for campaign so all you AAP lovers I want say what is thinking of a common man from delhi",1,0
hasoc_english_324130,"Anna! Aravind trying to change politics at least. He is not sat idle like you. Once I was your big fan. But after your statement I felt very sad about you. He is not getting support from media and central. You should see and support him instead of " Bollywood dialogues".",0,1
hasoc_english_324131,"Unfortunate!",1,0
hasoc_english_324132,"Mr Abhay,majority of Keralites are Hindus.. You people are spreading news like they were killed by CPIM and others. Am asking you a simple question..Then why Keralites elects CPIM again and again instead of BJP ???   99 percent literacy here so don't think Keralites are fools like you..",0,1
hasoc_english_324133,"Yes u n media r wid pseudonatinal RSS chadiwale",0,1
hasoc_english_324134,"100 tak news only bjp news  Aaj take = bjp tak",0,1
hasoc_english_324135,"No chance",0,1
hasoc_english_324136,"2017 Election Results & Its Meaning Through 2014, not 2019 ==>    ==> BJP consolidates its 2014 position in UP & UTTARAKHAND.    ==> BJP looses its grip in atleast in PUNJAB.    ==> 50:50 in MANIPUR & GOA    ✔ LOSS of PUNJAB & mere consolidation of UP in terms of 2014 by rulling NDA makes 2019 wide open & next 1 year will be most crucial ✔",1,0
hasoc_english_324137,"i own house & also i pay rent , still am i eligible for HRA ??",1,0
hasoc_english_324138,"My gut feeling   Nifty to touch 10k by 2017 December.",1,0
hasoc_english_324139,"Hi Anuj and Sonia, what's your take on indices, are we heading towards 8300 before next big rally will begin ?",1,0
hasoc_english_324140,"he z the real leader every one is black shaded but he atlease tring to eradicate",0,1
hasoc_english_324141,"Is it ok to hold JSPL in the long term considering that they have defaulted on the NCD's?",1,0
hasoc_english_324142,"he must have threaten forbes guys with his driving skills",1,0
hasoc_english_324143,"It's likely to be an  inside job.to distract attention",0,1
hasoc_english_324144,"Dude hope is what makes you work.",1,0
hasoc_english_324145,"Secularism has been a curse upon Hindu and Hinduism. Muslims got Islamic state in 1947, what Hindu people got? A Congress made secular state, which ultimately used in curbing the progress and unity of Hindu people. Hindus are facing a threat because of the folly of such past leaders, who , unfortunately were Hindus.",0,1
hasoc_english_324146,"Very sad!! Shame! !! Now all nonsense fake secular intulactuals/ politicians are silant! !! Nobody returning awards! !! For Babri Mashjid,  many nonsense are crying but for Hindu,  fake seculars are silant! ! Shame! !",0,1
hasoc_english_324147,"Trump reign commands apple's operation off from China and now India's transition is far from reality",1,0
hasoc_english_324148,"Majority of Keralites are Hindus.Then why people in Kerala again and again choosing them??? Why they are not giving a chance for BJP??",1,0
hasoc_english_324149,"Why recently share price of HCl tech is going down inspite of good results and guidance",1,0
hasoc_english_324150,"Market seems to be over valued. I mean PE at all time high for Bank Nifty and Divident yields less than 1.",1,0
hasoc_english_324151,"This is Interesting! I really dont mind going here for a 1 day break! What say Anisha??",1,0
hasoc_english_324152,"Economic stimulus of a small magnitude with heavy investments on infrastructure, education and health is most required.",1,0
hasoc_english_324153,"definitely not by 4:30 in the morning..",0,1
hasoc_english_324154,"God bless everyone. I am not a Hindu but why am I forced to not to eat beef, listen to ganesh festival loudspeakers for days with DJs, kept awake with the loudspeakers on navratris for whole night and much much more. When will this forced religiousness end in India?",0,1
hasoc_english_324155,"tell this during bakrid and easter.",1,0
hasoc_english_324156,"I was confused while reading this! Is this same Indian express which gave 2 rating?",0,1
hasoc_english_324157,"Poor Modi Ji.. fighting all alone, while bureaucracy, IT Dept, banking system, political establishment and everything else top-down is blatantly corrupt. Hope he succeeds.",0,1
hasoc_english_324158,"Gg is grt again he give donation of his mom cash prize to the victims",0,1
hasoc_english_324159,"Kalyan Das, plz improve ur journalism. Ban in place since last 6 years. They don't even get a visit visa here nd same goes with dependant nd work visa as well.",0,1
hasoc_english_324160,"Ha ha ha - so many burnol comments - shameless fellows hv to look at the loots of millions of dollars by Cong all these 70 years of rule- bloody corrupt family and the followers",1,0
hasoc_english_324161,"Employees killed by endian cowards coz they can't fight with brave soldiers of Allah",0,1
hasoc_english_324162,"What u suggest on Bank nifty. I nifty put 21100",1,0
hasoc_english_324163,"He is a chadm bjp supporter .    He is jealous.    He is the person who showed the back and ran away cowardly when they entered politics .    Bharatiya Janata Party (BJP)  Aam Aadmi Party  Anna Hazare    ABP News  The Times of India",0,1
hasoc_english_324164,"Will some one tell here that if it was through mortar fire or gun fire from accross the boarder or LOC....how come the bodies were mutilated????? They were hit from a distance ...right...  or Indian Army is accepting the fact that Pak army cross the LOC and killed their soldier...???  Question is it means that it was a real surgical strick from Pak ...  and it has been happening continueosly for quit some time ...how could you cant protact yiurself ...?????? Pathetic Army #Rapendian Army",0,1
hasoc_english_324165,"These is the problem of our leaders only gives the statement but not giving the  army free hands",1,0
hasoc_english_324166,"The ancestors of Digvijay singh were SPYING for British ...I strongly believe ...he is currently Spying for Pakistan...in India",0,1
hasoc_english_324167,"Pakistan have terror factories specifically set up to continuously infiltrate india .many of them get killed and some pass through and spread terror. Innocent young men of both countries loose their lives and it's just a chess game for politicians and generals.Pakistani youth looses most in these terror camps.common people on both sides want peace. Hate is spread to continue this war of profit for few.",1,0
hasoc_english_324168,"*PART TIME JOB* WITHOUT INVESTMENT    --》No registration fees   Earn daily 400-500/-by workin 2 hours per day.  For more details type join  and what's up this no:- 9996424214",1,0
hasoc_english_324169,"This is how people die  with so many accidents",1,0
hasoc_english_324170,"Also I'll probably spend an hour more with the puppy, screw babies!",0,1
hasoc_english_324171,"Thanks Nishant Krishna :)",1,0
hasoc_english_324172,"Does it mean all working women's kid are puppy??",0,1
hasoc_english_324173,"People buy groceries and daily needs frm big basket if tat has seen the expected growth declained  just 18% as this video says",1,0
hasoc_english_324174,"We should be happy that such a prominent person has told good things about our country and our PM... Instead we indians get jealous and starts bad mouthing bill gates and our PM...",1,0
hasoc_english_324175,"Cnbc is own by mukesh ambani so no pro cong reporter they are doing very fair survey",1,0
hasoc_english_324176,"Susma Swaraj Is doing good job",1,0
hasoc_english_324177,"Selection of words shows how deep is your burning... Get some burnol IE..Buy a stock for your editors also... You will need them for pretty long time....",0,1
hasoc_english_324178,"Only one picture all Indian media using. Showing Terrorist Modi in style and with fake news plus fake surgical strikes",0,1
hasoc_english_324179,"Hope you felt pain for the loosers one and you might have realized how people of kashmir feel pain when they lose their beloved?",0,1
hasoc_english_324180,"Excellent movie",1,0
hasoc_english_324181,"WE, THE PEOPLE OF INDIA, having solely resolved to constitute India into a SO-VERY -INWARDLY SO-CLASSIST SUCKULAR DEMO-CRAFTIC RAPE-OFTHE-PUBLIC and to secure to all its citizens:  IN-JUST-AS-IT-IS, social, economic and political;  LIBERTY, from freedom of thought, expression, belief, faith and worship;  EQUALITY for WEALTHY POWERFUL; and to promote CORRUPTION among them all  FATALITY assuring the IN-dignity of the individual and the unity and THIS-integrity of the Nation;  IN OUR CONSTITUENT ASSEMBLY this twenty-sixth day of November, 1949, DO HEREBY ADOPT, ENACT AND GIVE TO OURSELVES THIS CONSTITUTION.",0,1
hasoc_english_324182,"Before reaching Goa Singh had arrangements with bjp",0,1
hasoc_english_324183,"What would be your views on HAVELLS, DHFL,ASIAN TILES,AMARAJA BAT?????",1,0
hasoc_english_324184,"Bloody murderer",0,1
hasoc_english_324185,"COMMON people, house wives, petty shop keepers, students, people engaged in marriages, functions faced hell. Big ques, waiting in lines hours together by losing daily wage.",1,0
hasoc_english_324186,"Its an introductory price. 1.36 L means on road its almost 1.5L",1,0
hasoc_english_324187,"Nifty has gven gud rally bt Pharama stocks r yet to take part",1,0
hasoc_english_324188,"who is that alien creating brand image in earth , send to nasa ...",0,1
hasoc_english_324189,"Our best pm. I met him before he wasn't CM OR PM. this the person who can make change our country and make most livable country in world. I am always with him. Its doesn't matter if make some mistake because if someone can try its possible but end of the day we get good result. Along with we need to change ourself to avoid nagativity",1,0
hasoc_english_324190,"ye bolte bhi h.......are soniya ne bol diya hoga isliya bola h",0,1
hasoc_english_324191,"When it's election in U.P , caste is one of the few words to hear 😅",1,0
hasoc_english_324192,"High time RBI moves away from tinkering rates in multiple of 25 basis points. Why not make a new base of 10 basis points and such reviews on monthly basis?",1,0
hasoc_english_324193,"Stop killing people in Kannur and stop the rapes in Kerala. criminal party of India CPI-M",0,1
hasoc_english_324194,"Accept it ladies... feminism is overrated nowadays... n yes in the name of feminism... many women's play victim card. And she is not targeting working moms. It was asked from her about her career so she said that she wants to spend more time with baby aftr tough pregnancy n can start career later. Stop word war on each and evry celebrity statements plz. Its their view .. they are not targeting common ppl or forcing them to follow same. Chill and live the way u want.   Peace ☮",0,1
hasoc_english_324195,"Arre useless idiot dog remark started by Kharge.pm has been highly sophisticated in his comments.u opp is only communal esp u azam.",0,1
hasoc_english_324196,"Omg. All this can happen in Chennai only.",0,1
hasoc_english_324197,"So that's what we did in past years waisted milk on nothing who ever did this they should give to poor guys   You all motherfukers who like this picture 😡😡",0,1
hasoc_english_324198,"Delhi is failed state!",0,1
hasoc_english_324199,"super modi",0,1
hasoc_english_324200,"Hii sonia prashant BPCL holding ....view for oil n gas sector for 2017",1,0
hasoc_english_324201,"Pls take strong action against Pakistan unhunee hamare ghar mein ghus k hamein maara",1,0
hasoc_english_324202,"Will now government provide shelters for each one? This will be a great move.",0,1
hasoc_english_324203,"No surgical strike war War war this parasite should be removed from earth.... Then only peace can prevail",0,1
hasoc_english_324204,"Just shut your mouth,we Indian always stood for innocent Palestinian people... your Benjamin Netanyahu is a mongrel crossbreed race prime minister stolen 90 percent of Palestinian land and he is a war criminal",0,1
hasoc_english_324205,"when akshay kumar was involved in religious debate?? =D Does  patriotism belongs to a specific religion?? =D come out of your sick mindedness.",0,1
hasoc_english_324206,"You PEOPLE Have GIVEN ENOUGH bitter PILL  till NOW, but PEOPLE WILL GIVE ONLY ONE BITTER PILL IN 2019.",0,1
hasoc_english_324207,"Riya Biswas why Mamta banned Durga Puja? Why she kept silence on Malda?",0,1
hasoc_english_324208,"How about safety and security measures that Google need to take...",1,0
hasoc_english_324209,"Is it the profit downfall that let to the outster of Cyrus Mistry ?",1,0
hasoc_english_324210,"And yet you can't even write proper English.. hahaa.",0,1
hasoc_english_324211,"As if India is going to manufacture them. we should be ashamed not proud.",0,1
hasoc_english_324212,"Yep. Market capitalisation increased to 70000 cr from 70 cr in 16 years...",1,0
hasoc_english_324213,"Bjp did it to davert peoples attention... Dumb people are so miss guided on the name of religion.",0,1
hasoc_english_324214,"SK Bill Carney  Maybe Dave has no knowledge of "There never has been a "Palestine". Suckers buy into it.",0,1
hasoc_english_324215,"RIP. Salute to this brave soldiers of India. Who laid their life for the country, supreme sacrifice .",1,0
hasoc_english_324216,"She is only a women not a cow so she deserves no respect #bjp",0,1
hasoc_english_324217,"I don't believe him, waiting for 50days to prove him his sincerity.",0,1
hasoc_english_324218,"Shame on her for giving such a destructive statement. It gives an impression that shez embarrassed that shez nt a working women n in that spur of a moment shez trying to pacify her thoughts that her daughter isn't a puppy n dat she has to b with her at all times. Which mother would want to leave her child n go out. My mom has been a house wife thru out bt i have an immense respect for working women. In the wake of satiating the desire of her children n family a lady steps out,had all the women too b blessed with such a humongous wealth n all the desires being fulfilled at a single call then all the women would have sat back conveniently n see how beautifully their children grow. Had an immense respect for her earlier as she was perceived to be a simple girl bt no not now.",0,1
hasoc_english_324219,"I  like. C  n b c   away. Business newz",1,0
hasoc_english_324220,"It is very good atleast this excess liquidity will be in safe place with Rbi as crr which also earn from commercial bank interest from rbi ( i don't know the present int.rate pays by rbi).  Otherwise the commercial bank would hurriedly try to give loans to various chambal dakus industrialist and again the same will go as npa after some years and next govt will ask the bank to clean the bank balace sheet. why this excess liquidity not kept as a permanent crr which was introduced in the Indira gandhis time for one time (like from 9th november to march 31.2017) any excess deposit will be treated as one time crr and will attract int of 4.5 to5 pct when bank pays 4pct for savings aact",1,0
hasoc_english_324221,"Now you're living foreign and as a Fukisthani you facing harassment in your life Bcoz world know where Laden found and which country is safe heaven of Terrorist .......:-) :-) :-)=###  Present world from 100 terrorist 90 from Your country.......  That's why you're in depression and you thinking your Army doing surgical strike ..:-)#",0,1
hasoc_english_324222,"Anshu R Srivastava Madame I can't say anything about your thinking 💭process and perception but I respect your views if u think I am fool as u know me very well from my 👶 childhood.",0,1
hasoc_english_324223,"In your dreams",1,0
hasoc_english_324224,"Just get new currency to people and we will be happy",0,1
hasoc_english_324225,"Good",1,0
hasoc_english_324226,"Modi is doning  very good work. But lot of people were suffering . kindly I hope next time he didn't do that giving hardest   announcement.",0,1
hasoc_english_324227,"You can ride this bike in the night only. Daytime it won't start. Programmed",0,1
hasoc_english_324228,"Good morning to you and your family and friends of the world of work to do it for the next few days ago and I don't know what to say that the government of India limited to the next few days ago and I don't know what to do it for the day before the end of the world of work to be a good day",0,1
hasoc_english_324229,"Yeah I guess u r right. Y am I even wasting my time. Mayank Patel and ya Mr Brijesh Negi now I feel even more sad for u, because all of the places u hv been are dirty thts y u dint see any cleanliness in America. And by the way she carried that dress very well.",1,0
hasoc_english_324230,"Riya Biswas  sometimes thousands of ppl celebrate burhan wani, attend funeral of yakub memon.  cleanse entire valley of infidelity(of pandits) and harvests souls of tribal to fight tyrannical indian state-to set up christ rule(nagas)  sometimes immersion rituals of puritan hindus gets banned by secular govt, sometimes ppl are bombed (thats fall beyond ambit of minoritarianism)  sometimes 58 ppl are charred to death  ....making them realize they are as vulnerable as their ancestors were   sometimes ppl cry at batla house encounters...so list is really long.",0,1
hasoc_english_324231,"if we have good projects. then it create funds for energy. is our approach is in right direction?",1,0
hasoc_english_324232,"All political parties thinks on election not for people or nations. I thinks you are update with news.",1,0
hasoc_english_324233,"you can buy mobile to download APP from this link http://fkrt.it/VeXHcuuuuN",1,0
hasoc_english_324234,"I completely stand by Sonu Nigam.",0,1
hasoc_english_324235,"Stupid govt all ambulances gone to rescue cows and pigs",0,1
hasoc_english_324236,"Very sad. They don't  have  any  value for kids. She should be put in jail till her last breath.",0,1
hasoc_english_324237,"Never",0,1
hasoc_english_324238,"National hero Modi ji - Pranam - we are with you",1,0
hasoc_english_324239,"But we openly accept wht about you where u r 100+ jehadis were killed by Indian surgical strike.  In our case we were claiming we did it n also all big country shown there support after knowledge from their satellite   Here our gov saying yes but your army chief saying we didn't do anything n no other country accepting this happend this means our strategy of army want to take advantage of this to attack on. Can't u ppl use your brain.",0,1
hasoc_english_324240,"My comment is still waiting for my father of nations Mr- Modi ji",0,1
hasoc_english_324241,"Why not you ban RSS , Bajrangdal,and Ram sena ,",0,1
hasoc_english_324242,"we cannot expect goodies when a major decision is taken....in convenience will be there to bear",1,0
hasoc_english_324243,"Karara jawab dene ki bat to barso se chal raha hai lekin kab denge",0,1
hasoc_english_324244,"So sad is this the way u treat children??",0,1
hasoc_english_324245,"Welcome Ratanji! Please select a chairman from age  plus 50 years!",1,0
hasoc_english_324246,"New Gandhiji Note Software update is Available 500₹ & 2000₹     Blackmoney bug Fixes where some people are transaction    1000₹ is permanent deleted    Download & install",1,0
hasoc_english_324247,"Ye budda rss agent ....",0,1
hasoc_english_324248,"Agree to every single word written here.",1,0
hasoc_english_324249,"Actually that tears will make MLA to pay price....it is stronger than any opposition party's  allegations......and it is natural response.....here is one thing to be noted that,how police treated by politicians.are they belongs to their personal property?  Everyone should be respected. ...They are public servants,so are politicians...politicians makes legislation and civil servant implement it...so they are on same line....we are social democracy demand everyone equal respect...jai hind",0,1
hasoc_english_324250,"They are trying to demoralize him. BJP workers will continue to work for Modi ji. We need his strong leadership.",0,1
hasoc_english_324251,"Ad",1,0
hasoc_english_324252,"Or looking for replacement to take over??? Need to catch red handed only then dismissal???",0,1
hasoc_english_324253,"No bike like RE , Bajaj ur just a kid😂",0,1
hasoc_english_324254,"Idiotic and selfish indians and indian medias",0,1
hasoc_english_324255,"Because it failed but you are shamelessly trying to use surgical strike for political gains.",0,1
hasoc_english_324256,"Historical day for stock markets. BSE getting listed on NSE. A STOCK EXCHANGE BECOMES A STOCK ITSELF.",0,1
hasoc_english_324257,"U r confused between allegation n truth...Truth us bitter but u l have to accpt it...",1,0
hasoc_english_324258,"each one of the mob must be givn death penalty",0,1
hasoc_english_324259,"Best man in politics is AK, he deserves to be supported if we want corruption free Delhi, andhbhakt keep on barking",0,1
hasoc_english_324260,"Is the cyrus mistry tata fight a gimmick to pull the markets down",1,0
hasoc_english_324261,"who are minorities?",1,0
hasoc_english_324262,"And what about improving quality service? In the name of 3G network there are still many areas where speed is worse than 2G.",1,0
hasoc_english_324263,"The biggest surprise for me was protection of civil services from investigation. That was a mockery of all he had done to fight corruption.",0,1
hasoc_english_324264,"Pinnarayi is no one chutiya",0,1
hasoc_english_324265,"I want to invest in IPO, is it safe investment",1,0
hasoc_english_324266,"This is called ( ghar mai ghus k marna )  Stupid rapist pissing toilet less Randians Lundians Indiots Gandoostanies ppl & this is  real surgical strikes   .9ow say Gay-Hind. Lol",0,1
hasoc_english_324267,"Delhi police is under Central govt control. So basically he is blaming centre ;-)",1,0
hasoc_english_324268,"they are getting money what they deserve..not every one can try 4 yr and get a medal..it is nt tht easy ...chose your line as per interest and proceed..betti badhao..bettii khilao...let thm decide thr future..who is brilliant try IIT.if he try 40 yrs also cant qualify in sports...so chose wisely as per the strength..",1,0
hasoc_english_324269,"... and this way, you will never lose those things.   They will be with you forever !",1,0
hasoc_english_324270,"Hamesha elections k time pe Bjp ki reports aati hai wo bhi sirf AAP k against or kisi party k against nahi aati itni strict or Anna pagal ka bayaan bhi elections k time pe jaroor aata hai or bevkoof log or bevkoof ban k khush ho jaate hai :D",0,1
hasoc_english_324271,"Each one of us has a debt of Rs 54,000. Wondering how? Not wondering but it is too little in comparison to the facilities and development.  As Sw.Rajeev Gandhi said Govt spent 1 rupee only  10 paisse reaches to public ? What about Black money ?",0,1
hasoc_english_324272,"And india is role model for cow urine drinker",0,1
hasoc_english_324273,"#ExpressFrontPage Some students from the Valley said that the national anthem was even played in the middle of the football match on Friday, at the insistence of the ABVP activists.",0,1
hasoc_english_324274,"And I am not a resident of Punjab! So my personal consumption will be as same!",1,0
hasoc_english_324275,"When Hindu villages are burnt this "B' channel & its presstitutes keeps quite.",0,1
hasoc_english_324276,"Rohit Sharma your comments are nauseating! Yuck!",0,1
hasoc_english_324277,"How's it a competition for Enfield... Even Bajaj won't claim it",1,0
hasoc_english_324278,"Amazing speech with all due respect to opposition.....had it been Rahul he would have scolded modijee...this is diff...this is change...this is Modijee",1,0
hasoc_english_324279,"it is, even the Americans don't believe it anymore",1,0
hasoc_english_324280,"Oh oh oh, boss on some major functions it is done not Ganesha pendal happens once a year, Azan is from every mosque with a loud speaker five times a day 365 days , what are comparing apples and oranges , of temple does so they also need to stop , special occasions these temples to take permission to have speakers , so u need to cut the crap , like am not here to support nonsense , if temples does every day they also need to bloody stop , special occasion it's fine with permission from authorities , so grow up and ask ur mullahs not woke up people at morning 5 Al with their azan's , no one has problem with Azan , problem is with loud speakers",0,1
hasoc_english_324281,"ωısнıиg yσu α νєяy    ✨нαppy đıωαℓı τσ yσu✨                     αиđ          ✨yσuя ƒαмıℓy✨",1,0
hasoc_english_324282,"Is this seasonal hike in market? Or hike before results ?",1,0
hasoc_english_324283,"ask Kejriwal first ..PM modi didnt promise lokpal...",1,0
hasoc_english_324284,"AAP is paying the price of its Mahan PAAP. AAp should be given a safe burial in Delhi.",0,1
hasoc_english_324285,"Politician in India bla blaa blaaaaaaa blaa only....no action against dem....",0,1
hasoc_english_324286,"MORE THAN THE LAUNCH, I AM THOROUGHLY ENJOYING THE COMMENTS",1,0
hasoc_english_324287,"मेरे पडोस में मंदिर है, सुबह सुबह भजन सुन कर मेरी नींद खुलती है, कभी कभी रात भर का जागा रहता हूँ, लेकिन भजन या आरती या अज़ान की आवाज़ से कभी चिढ नहीं होती !    #sonunigam",0,1
hasoc_english_324288,"Sir plz go back to pakistan.... U stay hapy ...nd let us stay happy :)",0,1
hasoc_english_324289,"Mohammad....you guys please change your thinking...you can see America banned you guys. In future you guys will be banned in whole world.",0,1
hasoc_english_324290,"Yh are you trying to create disruption in fraternity of hindus and muslims.Ppl like you deserve a bunch of slaps.",0,1
hasoc_english_324291,"Good evening. Nandan from odisha. I hv taken IDFC Nov ce strike price 70 @ 2.85... What to do",1,0
hasoc_english_324292,"Rightly said..... South Indian movies in particular.... Full of rage and violence..... And most importantly encourages male chauvinism.......",0,1
hasoc_english_324293,"prooft itcthey are stealing .they killed muslim blaming they are stealing .put culprits under toture cell they will accept and tell truth .you cant hide truth .gunda raaj of bjp on infia.",0,1
hasoc_english_324294,"Modiji where you are. This post for you long time waiting",0,1
hasoc_english_324295,"Brilliant making.....",1,0
hasoc_english_324296,"Sad, RIP",0,1
hasoc_english_324297,"Appreciate  it proofs that indian Muslims are more responsible then Pakistan",0,1
hasoc_english_324298,"this service must be started in hyd and many other small cities and metros tooo............ :)",1,0
hasoc_english_324299,"Debasis Sahoo eat cow meat very tasty",0,1
hasoc_english_324300,"Girls must act bold and slap these buggers in corporate.....",0,1
hasoc_english_324301,"Court verdict also says India couldn't satisfied us on the case .",0,1
hasoc_english_324302,"Sonu ji, Ajaan will be melodious and heart touching lyrics if you join in Islam  religion",0,1
hasoc_english_324303,"should I hold SBI or buy more ? Whats the future of SBI ?",1,0
hasoc_english_324304,"WELCOME TO IRA    We are SEBI Registered firm, IRA ( Invest Research Advisor ) for Commodity, Equity, Forex Market. We are dedicated financial market research advisory firm which provides best tips with using its varied dimensions like Technical, Derivative and Fundamental Research.we provide equity,commodity,forex tips on the basis of all analysis generated by our experts with their skill and experience from the previous market and give high accuracy tips.    sebi registerd advisory  SEBI Reg. No.:- INA000003387",1,0
hasoc_english_324305,"I feel india will jump to the next level in every field due to shri Narendra Modi and his team's efforts in a due course of few years",1,0
hasoc_english_324306,"Never accepted such a stupid thing from your side....Shah Hasan",0,1
hasoc_english_324307,"Earn from Android mobile Rs 1000 - 50000 just download Champcash Referal Id 10665617                     Referal Id 13376922                        whatsapp9373425893",1,0
hasoc_english_324308,"What's wrong with deepika ...she wokeup with nightie and walked straight away 😠",0,1
hasoc_english_324309,"Informal sector will be hit badly. You have made every woman a tax chor!!",1,0
hasoc_english_324310,"jail",1,0
hasoc_english_324311,"Priyanka looks like a diva n deepika Luks like in nightwear 😜",0,1
hasoc_english_324312,"He is so habituated towards pseudo secularism that he thinks only that person can love Muslim who does azaan in his house. Otherwise he is anti Muslim.",0,1
hasoc_english_324313,"We had to do a firesale on March 31 at heavy discounts: Pawan Goenka",1,0
hasoc_english_324314,"its a ppl loss",1,0
hasoc_english_324315,"Yogi jee he will be a very good cm. CM and i hope up will prosper under his leader ship brave move by bjp and modi jee beeter than akhilesh yadav aur some one else",1,0
hasoc_english_324316,"All religions are free to practise their prayer....but..without loud speakers.... He is not deaf...so u can reach almighty\ allah..sans noise...",0,1
hasoc_english_324317,"Two aspects of....first a good humane initiative..........second...a deadly omen....where we are heading....when we can't breathe freely....do we need to purchase machine to breathe and survive...since such installation is not cure for ever growing problem.. but a warning sign to all of us",1,0
hasoc_english_324318,"Sir, what are ur views on MCX for long term?",1,0
hasoc_english_324319,"Do u think realty sector has any steam left ?",1,0
hasoc_english_324320,"Why don't Hindus living in UAE and Saudia never complain about this forced religiousness? It's because they are used to it.   Calls for prayer from any religion should not be considered as an annoyance.",0,1
hasoc_english_324321,"Mr. Modi's claim seems totally ironical esp in country like India, where, there are no family planning; 35% ppl are illiterate, unemployment & corruption. Above all, every govt which comes in power wants ppl to breed more & more, so that the issues like unemployment, corruption, crimes, hunger, homelessness, couldn't be ended; & their vote bank remain secure.",0,1
hasoc_english_324322,"Only targeting and complaining???   See Pehlu Khan. You are lucky, Maya.",0,1
hasoc_english_324323,"Hahaha all the time they bark. But BAT do the action",0,1
hasoc_english_324324,"The movie which teaches us the true meaning of life. Being blind, deaf and dumb the portrayal of Rani Mukherjee as Michelle McNally is jus her character bang-on. It is indeed considered as Rani Mukherjee's career best performance. Thanks to Mr. Sanjay Leela Bhansali for bringing Helen Keller institute on big screen",1,0
hasoc_english_324325,"Dear Mr ex I think I heard your voice for the very first time. You were quite in your governance when 2G , commonwealth and coal loots have taken place. You were quite and you should be quite . Thanks anyways for at least speaking.",0,1
hasoc_english_324326,"Try to Shutdown the mouths of the beef eaters in BJP",0,1
hasoc_english_324327,"Bala sir turkey is a lslamic country...he doesn't change but the economy if he is a dectator modi sir so",1,0
hasoc_english_324328,"Get well soon",1,0
hasoc_english_324329,"just because of few misguided people, one can no blame any particular community. There are good and bad people in every community and religion. It is unfair to punish majority of innocent people for the deeds of few.",0,1
hasoc_english_324330,"Pakistan is ahead of nuclear Race than India... where is India spending ?",0,1
hasoc_english_324331,"wow lol",1,0
hasoc_english_324332,"Marxism is totally irrelevant today n it has lost its glory on the fall of USSR n the rise of China since 1979.. .",0,1
hasoc_english_324333,"Poulomi Paul she clearly bunked her gender studies classes in LSR. Lol  I was very surprised to see girls from affluent business class family being forced into marriages after completing college(had a batch mate who reportedly resigned herself and anticipated her fate). Money doesn't guarantee privilege and progressiveness it seems. So sad",0,1
hasoc_english_324334,"Who is she to advice!?",0,1
hasoc_english_324335,"Anuj my question for 3rd consecutive day,:( view on delta corp?   All stocks have recovered but delta is yet to after demonetisation.",1,0
hasoc_english_324336,"A good move ! There are so many elections in different states of India round the year,political leaders are busy planning strategy and campaigning to win elections rather than working for their area.This is certainly a good  move.Don't oppose it merely on assumptions.",1,0
hasoc_english_324337,"black is a classic n directed by the great sanjay leela bhanshali.👍",1,0
hasoc_english_324338,"They are giving 28 to bap... Ridiculous... Exit polls are farce",0,1
hasoc_english_324339,"Just know the history, who took the opportunity from whom. Then make ur comments. Master Rajeev Jha.",1,0
hasoc_english_324340,"So many of u r buried in syria and iraq. See for urself. Still u need proof. Stupid. Do not worry ur grave is also being made.",0,1
hasoc_english_324341,"Nobody finish corruption.... According me   Corruption always start of politicians",0,1
hasoc_english_324342,"Officers demanding 24hours for eradicating terrorism .yyyyyy dont they guve order to officer.",0,1
hasoc_english_324343,"Retard it's BJP but lokpal was bread and butter for Aap",0,1
hasoc_english_324344,"I think need to send him AGRA  best option Sala pichle allegation lagaye unka Kya Hua chutiya pakhandi hunger of publicity abe 2 cr dene wala bhi mil gya doob mar ab",0,1
hasoc_english_324345,"JDP fool your Bhakts Jumla Man",0,1
hasoc_english_324346,"How can a currency issued by the RBI become black money. Someone please help.",0,1
hasoc_english_324347,"Oh come on..   Can you tell me when we were doing (Indian media stated) surgical strike, coming about 250 meters in, where were the other Indian soldiers when two were multilated?   BTW I feel sorry for brutality of hindus against Sikh community in India, India's so called secularism had died and it is pure Hinduteva state, a terrorist state.",1,0
hasoc_english_324348,"Pakistan has been violating cease fire it should be accountable at international level",1,0
